,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
1360,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1361,0.02,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
1362,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1363,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
1364,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1365,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.01
1366,0.0,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.1,0.01
1367,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
1368,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1369,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.01,0.01
1370,0.0,False,1.0,False,True,0.025,2.0,1.0,2.0,90,0.1,0.01,0.0,0.0
1371,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.0,0.01
1372,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1373,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.0,0.01
1374,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.0,0.01
1375,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1376,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1377,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
1378,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
1379,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
1380,0.02,False,1.0,False,True,0.015,2.0,5.0,2.0,70,0.1,0.01,0.1,0.01
1381,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1382,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
1383,0.0,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,1.0,0.01,0.01
1384,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
1385,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.0,0.1
1386,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.0,0.01
1387,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,70,1.0,0.01,0.1,0.1
1388,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.01,0.01,0.1
1389,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1390,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1391,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1392,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.01,0.1
1393,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
1394,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
1395,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1396,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.0,0.0
1397,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
1398,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1399,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.01,0.0,0.1
1400,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
1401,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.01,0.01
1402,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.01,0.0
1403,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.0
1404,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1405,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1406,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,80,0.1,0.01,0.01,0.01
1407,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.01,0.0,0.1
1408,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
1409,0.05,False,1.0,False,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
1410,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,70,0.1,0.01,0.1,0.0
1411,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
1412,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
1413,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,70,0.1,0.01,0.01,0.1
1414,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.01
