,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
4033,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,0.1,0.01,0.1,0.01
4034,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.01,1.0,0.0
4035,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,1.0,0.0
4036,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,1.0,0.01
4037,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,1.0,1.0,0.1
4038,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.0,0.0
4039,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
4040,0.0,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.01,0.1
4041,0.05,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,70,1.0,0.01,0.1,0.1
4042,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.1,1.0
4043,0.05,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
4044,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
4045,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,0.0
4046,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,1.0,0.1,0.01
4047,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.01,1.0,0.01
4048,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,0.1,0.1,0.01,0.01
4049,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,1.0,0.01,0.1
4050,0.05,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.01,0.01,0.01
4051,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
4052,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.0,1.0,0.0
4053,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
4054,0.0,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,1.0,0.1
4055,0.02,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,1.0,1.0,0.1
4056,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
4057,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,1.0,0.0
4058,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.01,0.1,0.01
4059,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.1,0.1,0.0
4060,0.02,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
4061,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
4062,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
4063,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,1.0,1.0,0.01
4064,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,80,0.1,0.01,0.1,0.0
4065,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.0,1.0,0.1
4066,0.0,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.01,1.0,0.1
4067,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.1,0.1
4068,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,0.1,0.01,0.1,0.01
4069,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
4070,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.0,1.0,0.1
4071,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,0.01,0.1
4072,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.0,0.0
4073,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.01,1.0,0.01
4074,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.01
4075,0.02,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
4076,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.01,0.01
4077,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.01,1.0,0.1
4078,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,1.0,0.1
4079,0.0,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,0.1,0.01,0.1,0.01
4080,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.0,0.1,0.01
4081,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.0,1.0
4082,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.1,0.0,0.1
4083,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
4084,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.0,0.1,0.01
4085,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.0,0.1
4086,0.0,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
4087,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,1.0
4088,0.0,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,1.0,1.0,0.0
4089,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,1.0,0.0,1.0
4090,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
4091,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,70,0.1,0.1,0.01,0.0
4092,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.1,0.0,0.01
4093,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,1.0,1.0,0.01
4094,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,1.0
4095,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
4096,0.0,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,1.0,1.0,0.0
4097,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,80,1.0,0.1,1.0,0.1
4098,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,0.0
4099,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,70,1.0,0.1,1.0,0.0
4100,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,1.0,1.0,0.01
4101,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
4102,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
4103,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,70,0.1,0.01,0.1,0.0
4104,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,0.1,0.01,0.0,0.1
4105,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
4106,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,1.0
4107,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,70,1.0,0.0,0.1,0.0
4108,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
4109,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.01,0.01,0.0
4110,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,70,1.0,0.1,0.01,0.1
4111,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,1.0,0.1,1.0
4112,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,80,0.1,0.01,0.1,0.01
4113,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.1,1.0
4114,0.02,False,1.0,False,False,1.0,1.0,1.0,1.0,80,0.1,1.0,1.0,0.01
4115,0.02,False,1.0,False,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
4116,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,80,0.1,0.01,0.1,0.01
4117,0.02,False,1.0,False,True,0.025,2.0,3.0,2.0,80,1.0,1.0,1.0,0.0
4118,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
4119,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
4120,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.01,0.01,0.01
4121,0.0,False,1.0,False,True,0.015,2.0,1.0,2.0,70,0.1,0.01,0.01,0.01
4122,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,80,1.0,1.0,1.0,0.01
4123,0.0,False,1.0,False,True,0.015,2.0,5.0,2.0,90,1.0,0.0,1.0,0.1
4124,0.05,False,1.0,False,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
4125,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
4126,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,1.0,0.01,1.0
4127,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.01,0.1,0.1
4128,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
4129,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,70,0.1,0.1,0.1,0.01
4130,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,70,1.0,0.01,0.1,0.0
4131,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
4132,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,70,0.1,0.01,0.01,0.0
4133,0.0,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,1.0,1.0,1.0
4134,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,1.0,1.0,1.0
4135,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,1.0
4136,0.0,False,1.0,False,True,0.015,2.0,1.0,2.0,70,0.1,0.1,0.0,0.1
4137,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
4138,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
4139,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,1.0
4140,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,70,0.1,1.0,1.0,0.1
4141,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
4142,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,70,1.0,0.01,0.1,0.01
4143,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
4144,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
4145,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.0,0.01
4146,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,1.0,1.0,0.1
4147,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,70,0.1,0.1,0.01,0.0
4148,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,1.0
4149,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,1.0,0.1,0.0
4150,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.0
4151,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,1.0
4152,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,70,1.0,0.01,0.1,0.0
4153,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.01
4154,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,0.1,0.1,0.1,0.0
4155,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
4156,0.0,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.0,1.0,0.0
4157,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,90,1.0,1.0,1.0,1.0
4158,0.0,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,1.0,1.0,1.0
4159,0.0,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,0.1,1.0,0.0
4160,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,70,0.1,0.0,0.1,0.0
4161,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,80,0.1,0.1,1.0,0.0
4162,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
4163,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,1.0,1.0,0.0
4164,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.1,0.1,0.1
4165,0.0,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
4166,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
4167,0.0,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,1.0,1.0,1.0
4168,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.01,0.1,0.1
4169,0.0,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.0,1.0
4170,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
4171,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,0.01,0.01
4172,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,90,0.1,0.1,0.0,0.0
4173,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,90,0.1,0.01,0.01,0.01
4174,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.01,1.0
4175,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,70,1.0,0.1,0.1,0.0
4176,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,90,0.1,0.1,0.0,0.1
4177,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,80,0.1,0.1,1.0,0.01
4178,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.1,0.1,0.0
4179,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.01,0.01,0.0
4180,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,70,0.1,0.01,0.01,0.01
4181,0.0,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.1,1.0
4182,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.1,0.0
4183,0.02,False,1.0,False,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.0,1.0
4184,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,70,1.0,0.1,0.1,1.0
4185,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,80,0.1,0.01,0.1,0.01
4186,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,70,1.0,0.01,0.1,0.01
4187,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,1.0,1.0,1.0
4188,0.0,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.01,0.0
4189,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.0,0.1
4190,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,80,0.1,1.0,0.01,0.0
4191,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.0,0.1
4192,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
4193,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,70,0.1,0.1,0.01,1.0
4194,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,0.1,0.01,0.01,0.1
4195,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.1,0.01
4196,0.0,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,1.0
4197,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,1.0
4198,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.1,0.01,0.0
4199,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,70,0.1,1.0,0.1,1.0
4200,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
4201,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.1
4202,0.0,False,1.0,False,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,1.0
4203,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.0,0.1
4204,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.1
4205,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
4206,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,80,1.0,1.0,1.0,0.1
4207,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.0,0.01
4208,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,1.0,0.1,0.01
4209,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.01,0.1
4210,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,1.0
4211,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.1,0.01
4212,0.0,False,1.0,False,True,0.02,2.0,1.0,2.0,70,0.1,0.1,0.01,1.0
4213,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
4214,0.0,False,1.0,False,True,0.015,2.0,2.0,2.0,70,1.0,0.1,1.0,0.01
4215,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.01,1.0
4216,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,1.0,0.01,0.1
4217,0.02,False,1.0,False,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
4218,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.01,0.1
4219,0.0,False,1.0,False,True,0.02,2.0,1.0,2.0,70,0.1,0.1,0.1,0.0
4220,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.0,0.1
4221,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,1.0
4222,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.1,1.0
4223,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
4224,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
4225,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.01,0.1
4226,0.0,False,1.0,False,True,0.025,2.0,2.0,2.0,70,0.1,0.01,0.0,0.01
4227,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
4228,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
4229,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,1.0,0.0
4230,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,80,0.1,0.01,0.1,0.0
4231,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
4232,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.01,0.1
4233,0.05,False,1.0,False,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
4234,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
4235,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,70,1.0,0.1,0.1,0.0
4236,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.01,1.0
4237,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,70,0.1,0.01,0.0,0.01
4238,0.0,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.01,0.01
4239,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.01,0.01
4240,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.01,0.1
4241,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.1,0.0,0.01
4242,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,70,1.0,0.1,1.0,0.0
4243,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,70,1.0,0.1,0.0,0.1
4244,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
4245,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,1.0
4246,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,70,0.1,1.0,0.0,0.01
4247,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,70,0.1,0.1,1.0,1.0
4248,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.1,0.0,0.0
4249,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.01,0.01,0.01
4250,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
4251,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,1.0,1.0,0.01
4252,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,0.1,0.01
4253,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,0.0
4254,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,90,0.1,0.1,0.1,0.01
4255,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
4256,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,70,1.0,0.1,0.1,0.1
4257,0.0,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.01,0.01
4258,0.0,False,1.0,False,True,0.02,2.0,3.0,2.0,70,0.1,0.01,0.0,0.01
4259,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,0.1,0.01,0.0,0.1
4260,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,70,0.1,0.0,0.1,0.0
4261,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,90,1.0,1.0,0.1,1.0
4262,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,70,0.1,0.01,0.1,0.01
4263,0.02,False,1.0,False,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,1.0
4264,0.02,False,1.0,False,False,1.0,1.0,1.0,1.0,70,0.1,1.0,0.0,0.1
4265,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
4266,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
4267,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,80,1.0,0.01,0.1,0.1
4268,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,1.0,0.1
4269,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,90,1.0,1.0,0.01,0.01
4270,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,70,0.1,0.1,0.01,0.01
4271,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,1.0,0.01
4272,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,70,1.0,0.01,0.1,0.0
4273,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.0,1.0
4274,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.1,0.0
4275,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
4276,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.0,1.0
4277,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.1,1.0
4278,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
4279,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.1,0.01
4280,0.0,False,1.0,False,True,0.015,2.0,5.0,2.0,90,1.0,0.1,1.0,0.1
4281,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,1.0,1.0,0.1
4282,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.01,0.1,0.1
4283,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
4284,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,80,0.1,0.1,1.0,0.1
4285,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,0.1,0.1
4286,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
4287,0.0,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.0,0.0
4288,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.01
4289,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,1.0,0.1,1.0
4290,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.1,0.0
4291,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,70,1.0,0.1,0.1,0.1
4292,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
4293,0.0,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.0,0.01
4294,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.01,0.0,0.1
4295,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
4296,0.0,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.01,0.1
4297,0.05,False,1.0,False,True,0.02,2.0,1.0,2.0,70,1.0,0.1,0.1,0.1
4298,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,1.0,0.0,0.0
4299,0.02,False,1.0,False,False,1.0,1.0,1.0,1.0,80,0.1,1.0,0.0,1.0
4300,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.1,0.0
4301,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,70,1.0,0.1,1.0,0.1
4302,0.05,False,1.0,False,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
4303,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,70,0.1,0.01,0.01,0.1
